0.00.409.444 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.529.497 W srv  llama_server: -----------------
0.00.529.502 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.529.502 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.529.503 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.529.503 W srv  llama_server: -----------------
0.00.531.365 I srv    load_model: loading model 'Qwen/Qwen2.5-7B-Instruct-GGUF:fp16'
0.00.982.758 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.04.583.429 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.04.591.802 I srv  llama_server: model loaded
0.04.591.813 I srv  llama_server: listening on http://0.0.0.0:8090
0.05.565.613 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.11.268.285 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.304 (> 0.100 thold), f_keep = 0.183
0.11.272.412 I slot launch_slot_: id  3 | task 105 | processing task, is_child = 0
0.11.406.483 I slot print_timing: id  3 | task 105 | prompt eval time =      73.82 ms /    54 tokens (    1.37 ms per token,   731.48 tokens per second)
0.11.406.616 I slot print_timing: id  3 | task 105 |        eval time =      60.13 ms /     2 tokens (   30.06 ms per token,    33.26 tokens per second)
0.11.406.669 I slot print_timing: id  3 | task 105 |       total time =     133.95 ms /    56 tokens
0.11.406.716 I slot print_timing: id  3 | task 105 |    graphs reused =          1
0.11.406.800 I slot      release: id  3 | task 105 | stop processing: n_tokens = 80, truncated = 0
0.11.416.930 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.293 (> 0.100 thold), f_keep = 0.300
0.11.426.069 I slot launch_slot_: id  3 | task 108 | processing task, is_child = 0
0.11.559.467 I slot print_timing: id  3 | task 108 | prompt eval time =      72.87 ms /    48 tokens (    1.52 ms per token,   658.70 tokens per second)
0.11.559.575 I slot print_timing: id  3 | task 108 |        eval time =      60.40 ms /     2 tokens (   30.20 ms per token,    33.11 tokens per second)
0.11.559.606 I slot print_timing: id  3 | task 108 |       total time =     133.27 ms /    50 tokens
0.11.559.622 I slot print_timing: id  3 | task 108 |    graphs reused =          1
0.11.559.684 I slot      release: id  3 | task 108 | stop processing: n_tokens = 83, truncated = 0
0.11.570.071 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.242 (> 0.100 thold), f_keep = 0.289
0.11.580.362 I slot launch_slot_: id  3 | task 111 | processing task, is_child = 0
0.11.715.081 I slot print_timing: id  3 | task 111 | prompt eval time =      74.24 ms /    54 tokens (    1.37 ms per token,   727.33 tokens per second)
0.11.715.131 I slot print_timing: id  3 | task 111 |        eval time =      60.41 ms /     2 tokens (   30.20 ms per token,    33.11 tokens per second)
0.11.715.148 I slot print_timing: id  3 | task 111 |       total time =     134.65 ms /    56 tokens
0.11.715.163 I slot print_timing: id  3 | task 111 |    graphs reused =          1
0.11.715.213 I slot      release: id  3 | task 111 | stop processing: n_tokens = 100, truncated = 0
0.11.725.279 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.343 (> 0.100 thold), f_keep = 0.240
0.11.734.494 I slot launch_slot_: id  3 | task 114 | processing task, is_child = 0
0.11.867.256 I slot print_timing: id  3 | task 114 | prompt eval time =      72.75 ms /    44 tokens (    1.65 ms per token,   604.78 tokens per second)
0.11.867.270 I slot print_timing: id  3 | task 114 |        eval time =      59.96 ms /     2 tokens (   29.98 ms per token,    33.35 tokens per second)
0.11.867.271 I slot print_timing: id  3 | task 114 |       total time =     132.72 ms /    46 tokens
0.11.867.273 I slot print_timing: id  3 | task 114 |    graphs reused =          1
0.11.867.311 I slot      release: id  3 | task 114 | stop processing: n_tokens = 71, truncated = 0
0.11.877.500 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.289 (> 0.100 thold), f_keep = 0.338
0.11.879.460 I slot launch_slot_: id  3 | task 117 | processing task, is_child = 0
0.12.017.752 I slot print_timing: id  3 | task 117 | prompt eval time =      77.74 ms /    59 tokens (    1.32 ms per token,   758.93 tokens per second)
0.12.017.766 I slot print_timing: id  3 | task 117 |        eval time =      60.50 ms /     2 tokens (   30.25 ms per token,    33.06 tokens per second)
0.12.017.767 I slot print_timing: id  3 | task 117 |       total time =     138.25 ms /    61 tokens
0.12.017.769 I slot print_timing: id  3 | task 117 |    graphs reused =          1
0.12.017.806 I slot      release: id  3 | task 117 | stop processing: n_tokens = 84, truncated = 0
0.12.028.017 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.240 (> 0.100 thold), f_keep = 0.286
0.12.037.028 I slot launch_slot_: id  3 | task 120 | processing task, is_child = 0
0.12.173.392 I slot print_timing: id  3 | task 120 | prompt eval time =      76.39 ms /    73 tokens (    1.05 ms per token,   955.63 tokens per second)
0.12.173.406 I slot print_timing: id  3 | task 120 |        eval time =      59.93 ms /     2 tokens (   29.97 ms per token,    33.37 tokens per second)
0.12.173.408 I slot print_timing: id  3 | task 120 |       total time =     136.32 ms /    75 tokens
0.12.173.409 I slot print_timing: id  3 | task 120 |    graphs reused =          1
0.12.173.445 I slot      release: id  3 | task 120 | stop processing: n_tokens = 101, truncated = 0
0.12.183.566 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.320 (> 0.100 thold), f_keep = 0.238
0.12.187.401 I slot launch_slot_: id  3 | task 123 | processing task, is_child = 0
0.12.319.909 I slot print_timing: id  3 | task 123 | prompt eval time =      72.41 ms /    49 tokens (    1.48 ms per token,   676.70 tokens per second)
0.12.319.920 I slot print_timing: id  3 | task 123 |        eval time =      60.05 ms /     2 tokens (   30.03 ms per token,    33.30 tokens per second)
0.12.319.921 I slot print_timing: id  3 | task 123 |       total time =     132.46 ms /    51 tokens
0.12.319.923 I slot print_timing: id  3 | task 123 |    graphs reused =          1
0.12.319.960 I slot      release: id  3 | task 123 | stop processing: n_tokens = 76, truncated = 0
0.12.330.405 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.194 (> 0.100 thold), f_keep = 0.316
0.12.334.162 I slot launch_slot_: id  3 | task 126 | processing task, is_child = 0
0.12.475.876 I slot print_timing: id  3 | task 126 | prompt eval time =      81.58 ms /    96 tokens (    0.85 ms per token,  1176.76 tokens per second)
0.12.475.888 I slot print_timing: id  3 | task 126 |        eval time =      60.09 ms /     2 tokens (   30.04 ms per token,    33.28 tokens per second)
0.12.475.890 I slot print_timing: id  3 | task 126 |       total time =     141.67 ms /    98 tokens
0.12.475.892 I slot print_timing: id  3 | task 126 |    graphs reused =          1
0.12.475.934 I slot      release: id  3 | task 126 | stop processing: n_tokens = 125, truncated = 0
0.12.486.095 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.311 (> 0.100 thold), f_keep = 0.224
0.12.488.306 I slot launch_slot_: id  3 | task 129 | processing task, is_child = 0
0.12.627.042 I slot print_timing: id  3 | task 129 | prompt eval time =      78.52 ms /    62 tokens (    1.27 ms per token,   789.64 tokens per second)
0.12.627.056 I slot print_timing: id  3 | task 129 |        eval time =      60.17 ms /     2 tokens (   30.08 ms per token,    33.24 tokens per second)
0.12.627.058 I slot print_timing: id  3 | task 129 |       total time =     138.69 ms /    64 tokens
0.12.627.059 I slot print_timing: id  3 | task 129 |    graphs reused =          1
0.12.627.096 I slot      release: id  3 | task 129 | stop processing: n_tokens = 91, truncated = 0
0.12.637.173 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.192 (> 0.100 thold), f_keep = 0.264
0.12.639.832 I slot launch_slot_: id  3 | task 132 | processing task, is_child = 0
0.12.787.067 I slot print_timing: id  3 | task 132 | prompt eval time =      87.00 ms /   101 tokens (    0.86 ms per token,  1160.91 tokens per second)
0.12.787.076 I slot print_timing: id  3 | task 132 |        eval time =      60.19 ms /     2 tokens (   30.09 ms per token,    33.23 tokens per second)
0.12.787.077 I slot print_timing: id  3 | task 132 |       total time =     147.19 ms /   103 tokens
0.12.787.079 I slot print_timing: id  3 | task 132 |    graphs reused =          1
0.12.787.119 I slot      release: id  3 | task 132 | stop processing: n_tokens = 126, truncated = 0
0.12.797.215 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.238 (> 0.100 thold), f_keep = 0.190
0.12.808.874 I slot launch_slot_: id  3 | task 135 | processing task, is_child = 0
0.12.944.860 I slot print_timing: id  3 | task 135 | prompt eval time =      75.64 ms /    73 tokens (    1.04 ms per token,   965.11 tokens per second)
0.12.944.875 I slot print_timing: id  3 | task 135 |        eval time =      60.30 ms /     2 tokens (   30.15 ms per token,    33.17 tokens per second)
0.12.944.877 I slot print_timing: id  3 | task 135 |       total time =     135.94 ms /    75 tokens
0.12.944.878 I slot print_timing: id  3 | task 135 |    graphs reused =          1
0.12.944.919 I slot      release: id  3 | task 135 | stop processing: n_tokens = 102, truncated = 0
0.12.955.323 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.272 (> 0.100 thold), f_keep = 0.275
0.12.957.865 I slot launch_slot_: id  3 | task 138 | processing task, is_child = 0
0.13.099.209 I slot print_timing: id  3 | task 138 | prompt eval time =      80.59 ms /    75 tokens (    1.07 ms per token,   930.60 tokens per second)
0.13.099.223 I slot print_timing: id  3 | task 138 |        eval time =      60.70 ms /     2 tokens (   30.35 ms per token,    32.95 tokens per second)
0.13.099.225 I slot print_timing: id  3 | task 138 |       total time =     141.29 ms /    77 tokens
0.13.099.227 I slot print_timing: id  3 | task 138 |    graphs reused =          1
0.13.099.272 I slot      release: id  3 | task 138 | stop processing: n_tokens = 104, truncated = 0
0.13.109.265 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.273 (> 0.100 thold), f_keep = 0.231
0.13.125.489 I slot launch_slot_: id  3 | task 141 | processing task, is_child = 0
0.13.261.006 I slot print_timing: id  3 | task 141 | prompt eval time =      75.58 ms /    63 tokens (    1.20 ms per token,   833.58 tokens per second)
0.13.261.016 I slot print_timing: id  3 | task 141 |        eval time =      59.89 ms /     2 tokens (   29.95 ms per token,    33.39 tokens per second)
0.13.261.017 I slot print_timing: id  3 | task 141 |       total time =     135.47 ms /    65 tokens
0.13.261.019 I slot print_timing: id  3 | task 141 |    graphs reused =          1
0.13.261.049 I slot      release: id  3 | task 141 | stop processing: n_tokens = 89, truncated = 0
0.13.271.153 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.192 (> 0.100 thold), f_keep = 0.270
0.13.275.547 I slot launch_slot_: id  3 | task 144 | processing task, is_child = 0
0.13.418.512 I slot print_timing: id  3 | task 144 | prompt eval time =      80.71 ms /    97 tokens (    0.83 ms per token,  1201.89 tokens per second)
0.13.418.524 I slot print_timing: id  3 | task 144 |        eval time =      62.22 ms /     2 tokens (   31.11 ms per token,    32.15 tokens per second)
0.13.418.525 I slot print_timing: id  3 | task 144 |       total time =     142.92 ms /    99 tokens
0.13.418.527 I slot print_timing: id  3 | task 144 |    graphs reused =          1
0.13.418.568 I slot      release: id  3 | task 144 | stop processing: n_tokens = 126, truncated = 0
0.13.428.670 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.276 (> 0.100 thold), f_keep = 0.190
0.13.441.196 I slot launch_slot_: id  3 | task 147 | processing task, is_child = 0
0.13.575.950 I slot print_timing: id  3 | task 147 | prompt eval time =      74.84 ms /    62 tokens (    1.21 ms per token,   828.47 tokens per second)
0.13.575.963 I slot print_timing: id  3 | task 147 |        eval time =      59.87 ms /     2 tokens (   29.93 ms per token,    33.41 tokens per second)
0.13.575.965 I slot print_timing: id  3 | task 147 |       total time =     134.70 ms /    64 tokens
0.13.575.967 I slot print_timing: id  3 | task 147 |    graphs reused =          1
0.13.576.004 I slot      release: id  3 | task 147 | stop processing: n_tokens = 88, truncated = 0
0.13.586.032 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.264 (> 0.100 thold), f_keep = 0.273
0.13.588.849 I slot launch_slot_: id  3 | task 150 | processing task, is_child = 0
0.13.729.308 I slot print_timing: id  3 | task 150 | prompt eval time =      79.73 ms /    67 tokens (    1.19 ms per token,   840.29 tokens per second)
0.13.729.321 I slot print_timing: id  3 | task 150 |        eval time =      60.68 ms /     2 tokens (   30.34 ms per token,    32.96 tokens per second)
0.13.729.323 I slot print_timing: id  3 | task 150 |       total time =     140.41 ms /    69 tokens
0.13.729.325 I slot print_timing: id  3 | task 150 |    graphs reused =          1
0.13.729.360 I slot      release: id  3 | task 150 | stop processing: n_tokens = 92, truncated = 0
0.13.739.553 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.270 (> 0.100 thold), f_keep = 0.261
0.13.750.032 I slot launch_slot_: id  3 | task 153 | processing task, is_child = 0
0.13.885.363 I slot print_timing: id  3 | task 153 | prompt eval time =      75.07 ms /    64 tokens (    1.17 ms per token,   852.51 tokens per second)
0.13.885.376 I slot print_timing: id  3 | task 153 |        eval time =      60.21 ms /     2 tokens (   30.10 ms per token,    33.22 tokens per second)
0.13.885.377 I slot print_timing: id  3 | task 153 |       total time =     135.28 ms /    66 tokens
0.13.885.379 I slot print_timing: id  3 | task 153 |    graphs reused =          1
0.13.885.421 I slot      release: id  3 | task 153 | stop processing: n_tokens = 90, truncated = 0
0.13.895.587 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.273 (> 0.100 thold), f_keep = 0.267
0.13.900.016 I slot launch_slot_: id  3 | task 156 | processing task, is_child = 0
0.14.039.230 I slot print_timing: id  3 | task 156 | prompt eval time =      78.89 ms /    64 tokens (    1.23 ms per token,   811.24 tokens per second)
0.14.039.242 I slot print_timing: id  3 | task 156 |        eval time =      60.27 ms /     2 tokens (   30.14 ms per token,    33.18 tokens per second)
0.14.039.243 I slot print_timing: id  3 | task 156 |       total time =     139.16 ms /    66 tokens
0.14.039.245 I slot print_timing: id  3 | task 156 |    graphs reused =          1
0.14.039.282 I slot      release: id  3 | task 156 | stop processing: n_tokens = 89, truncated = 0
0.14.049.409 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.200 (> 0.100 thold), f_keep = 0.270
0.14.060.202 I slot launch_slot_: id  3 | task 159 | processing task, is_child = 0
0.14.201.140 I slot print_timing: id  3 | task 159 | prompt eval time =      80.45 ms /    92 tokens (    0.87 ms per token,  1143.51 tokens per second)
0.14.201.153 I slot print_timing: id  3 | task 159 |        eval time =      60.43 ms /     2 tokens (   30.22 ms per token,    33.09 tokens per second)
0.14.201.155 I slot print_timing: id  3 | task 159 |       total time =     140.89 ms /    94 tokens
0.14.201.158 I slot print_timing: id  3 | task 159 |    graphs reused =          1
0.14.201.198 I slot      release: id  3 | task 159 | stop processing: n_tokens = 121, truncated = 0
0.14.211.382 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.320 (> 0.100 thold), f_keep = 0.198
0.14.221.468 I slot launch_slot_: id  3 | task 162 | processing task, is_child = 0
0.14.354.276 I slot print_timing: id  3 | task 162 | prompt eval time =      72.54 ms /    50 tokens (    1.45 ms per token,   689.27 tokens per second)
0.14.354.290 I slot print_timing: id  3 | task 162 |        eval time =      60.21 ms /     2 tokens (   30.11 ms per token,    33.22 tokens per second)
0.14.354.291 I slot print_timing: id  3 | task 162 |       total time =     132.75 ms /    52 tokens
0.14.354.294 I slot print_timing: id  3 | task 162 |    graphs reused =          1
0.14.354.332 I slot      release: id  3 | task 162 | stop processing: n_tokens = 76, truncated = 0
0.14.364.811 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.242 (> 0.100 thold), f_keep = 0.316
0.14.367.637 I slot launch_slot_: id  3 | task 165 | processing task, is_child = 0
0.14.508.489 I slot print_timing: id  3 | task 165 | prompt eval time =      80.56 ms /    75 tokens (    1.07 ms per token,   931.01 tokens per second)
0.14.508.503 I slot print_timing: id  3 | task 165 |        eval time =      60.23 ms /     2 tokens (   30.12 ms per token,    33.21 tokens per second)
0.14.508.505 I slot print_timing: id  3 | task 165 |       total time =     140.79 ms /    77 tokens
0.14.508.507 I slot print_timing: id  3 | task 165 |    graphs reused =          1
0.14.508.552 I slot      release: id  3 | task 165 | stop processing: n_tokens = 100, truncated = 0
0.14.518.567 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.295 (> 0.100 thold), f_keep = 0.280
0.14.520.695 I slot launch_slot_: id  3 | task 168 | processing task, is_child = 0
0.14.660.735 I slot print_timing: id  3 | task 168 | prompt eval time =      79.37 ms /    67 tokens (    1.18 ms per token,   844.13 tokens per second)
0.14.660.747 I slot print_timing: id  3 | task 168 |        eval time =      60.62 ms /     2 tokens (   30.31 ms per token,    32.99 tokens per second)
0.14.660.749 I slot print_timing: id  3 | task 168 |       total time =     140.00 ms /    69 tokens
0.14.660.750 I slot print_timing: id  3 | task 168 |    graphs reused =          1
0.14.660.785 I slot      release: id  3 | task 168 | stop processing: n_tokens = 96, truncated = 0
0.14.670.853 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.338 (> 0.100 thold), f_keep = 0.250
0.14.681.759 I slot launch_slot_: id  3 | task 171 | processing task, is_child = 0
0.14.814.066 I slot print_timing: id  3 | task 171 | prompt eval time =      72.11 ms /    45 tokens (    1.60 ms per token,   624.05 tokens per second)
0.14.814.079 I slot print_timing: id  3 | task 171 |        eval time =      60.15 ms /     2 tokens (   30.07 ms per token,    33.25 tokens per second)
0.14.814.081 I slot print_timing: id  3 | task 171 |       total time =     132.26 ms /    47 tokens
0.14.814.082 I slot print_timing: id  3 | task 171 |    graphs reused =          1
0.14.814.132 I slot      release: id  3 | task 171 | stop processing: n_tokens = 72, truncated = 0
0.14.824.149 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.242 (> 0.100 thold), f_keep = 0.333
0.14.826.079 I slot launch_slot_: id  3 | task 174 | processing task, is_child = 0
0.14.967.072 I slot print_timing: id  3 | task 174 | prompt eval time =      80.47 ms /    75 tokens (    1.07 ms per token,   932.08 tokens per second)
0.14.967.085 I slot print_timing: id  3 | task 174 |        eval time =      60.48 ms /     2 tokens (   30.24 ms per token,    33.07 tokens per second)
0.14.967.087 I slot print_timing: id  3 | task 174 |       total time =     140.95 ms /    77 tokens
0.14.967.089 I slot print_timing: id  3 | task 174 |    graphs reused =          1
0.14.967.125 I slot      release: id  3 | task 174 | stop processing: n_tokens = 100, truncated = 0
0.14.977.055 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.243 (> 0.100 thold), f_keep = 0.280
0.14.980.011 I slot launch_slot_: id  3 | task 177 | processing task, is_child = 0
0.15.124.400 I slot print_timing: id  3 | task 177 | prompt eval time =      84.38 ms /    87 tokens (    0.97 ms per token,  1031.00 tokens per second)
0.15.124.414 I slot print_timing: id  3 | task 177 |        eval time =      59.96 ms /     2 tokens (   29.98 ms per token,    33.36 tokens per second)
0.15.124.416 I slot print_timing: id  3 | task 177 |       total time =     144.34 ms /    89 tokens
0.15.124.418 I slot print_timing: id  3 | task 177 |    graphs reused =          1
0.15.124.459 I slot      release: id  3 | task 177 | stop processing: n_tokens = 116, truncated = 0
0.15.134.933 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.295 (> 0.100 thold), f_keep = 0.241
0.15.147.428 I slot launch_slot_: id  3 | task 180 | processing task, is_child = 0
0.15.284.151 I slot print_timing: id  3 | task 180 | prompt eval time =      76.29 ms /    66 tokens (    1.16 ms per token,   865.07 tokens per second)
0.15.284.160 I slot print_timing: id  3 | task 180 |        eval time =      60.38 ms /     2 tokens (   30.19 ms per token,    33.13 tokens per second)
0.15.284.161 I slot print_timing: id  3 | task 180 |       total time =     136.67 ms /    68 tokens
0.15.284.163 I slot print_timing: id  3 | task 180 |    graphs reused =          1
0.15.284.195 I slot      release: id  3 | task 180 | stop processing: n_tokens = 96, truncated = 0
0.15.293.496 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.250 (> 0.100 thold), f_keep = 0.302
0.15.295.562 I slot launch_slot_: id  3 | task 183 | processing task, is_child = 0
0.15.439.458 I slot print_timing: id  3 | task 183 | prompt eval time =      83.64 ms /    87 tokens (    0.96 ms per token,  1040.20 tokens per second)
0.15.439.469 I slot print_timing: id  3 | task 183 |        eval time =      60.21 ms /     2 tokens (   30.10 ms per token,    33.22 tokens per second)
0.15.439.472 I slot print_timing: id  3 | task 183 |       total time =     143.84 ms /    89 tokens
0.15.439.474 I slot print_timing: id  3 | task 183 |    graphs reused =          1
0.15.439.513 I slot      release: id  3 | task 183 | stop processing: n_tokens = 117, truncated = 0
0.15.449.635 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.250 (> 0.100 thold), f_keep = 0.239
0.15.457.350 I slot launch_slot_: id  3 | task 186 | processing task, is_child = 0
0.15.596.566 I slot print_timing: id  3 | task 186 | prompt eval time =      79.19 ms /    83 tokens (    0.95 ms per token,  1048.07 tokens per second)
0.15.596.580 I slot print_timing: id  3 | task 186 |        eval time =      59.97 ms /     2 tokens (   29.99 ms per token,    33.35 tokens per second)
0.15.596.582 I slot print_timing: id  3 | task 186 |       total time =     139.16 ms /    85 tokens
0.15.596.584 I slot print_timing: id  3 | task 186 |    graphs reused =          1
0.15.596.627 I slot      release: id  3 | task 186 | stop processing: n_tokens = 113, truncated = 0
0.15.606.950 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.242 (> 0.100 thold), f_keep = 0.212
0.15.612.866 I slot launch_slot_: id  3 | task 189 | processing task, is_child = 0
0.15.753.488 I slot print_timing: id  3 | task 189 | prompt eval time =      80.50 ms /    75 tokens (    1.07 ms per token,   931.67 tokens per second)
0.15.753.502 I slot print_timing: id  3 | task 189 |        eval time =      60.06 ms /     2 tokens (   30.03 ms per token,    33.30 tokens per second)
0.15.753.504 I slot print_timing: id  3 | task 189 |       total time =     140.56 ms /    77 tokens
0.15.753.506 I slot print_timing: id  3 | task 189 |    graphs reused =          1
0.15.753.547 I slot      release: id  3 | task 189 | stop processing: n_tokens = 100, truncated = 0
0.15.764.002 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.324 (> 0.100 thold), f_keep = 0.240
0.15.768.857 I slot launch_slot_: id  3 | task 192 | processing task, is_child = 0
0.15.905.338 I slot print_timing: id  3 | task 192 | prompt eval time =      76.18 ms /    50 tokens (    1.52 ms per token,   656.35 tokens per second)
0.15.905.352 I slot print_timing: id  3 | task 192 |        eval time =      60.25 ms /     2 tokens (   30.13 ms per token,    33.19 tokens per second)
0.15.905.354 I slot print_timing: id  3 | task 192 |       total time =     136.43 ms /    52 tokens
0.15.905.356 I slot print_timing: id  3 | task 192 |    graphs reused =          1
0.15.905.398 I slot      release: id  3 | task 192 | stop processing: n_tokens = 75, truncated = 0
0.15.915.739 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.279 (> 0.100 thold), f_keep = 0.320
0.15.920.045 I slot launch_slot_: id  3 | task 195 | processing task, is_child = 0
0.16.058.982 I slot print_timing: id  3 | task 195 | prompt eval time =      78.69 ms /    62 tokens (    1.27 ms per token,   787.89 tokens per second)
0.16.058.995 I slot print_timing: id  3 | task 195 |        eval time =      60.20 ms /     2 tokens (   30.10 ms per token,    33.22 tokens per second)
0.16.058.997 I slot print_timing: id  3 | task 195 |       total time =     138.89 ms /    64 tokens
0.16.059.000 I slot print_timing: id  3 | task 195 |    graphs reused =          1
0.16.059.040 I slot      release: id  3 | task 195 | stop processing: n_tokens = 87, truncated = 0
0.16.069.159 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.226 (> 0.100 thold), f_keep = 0.322
0.16.071.158 I slot launch_slot_: id  3 | task 198 | processing task, is_child = 0
0.16.217.379 I slot print_timing: id  3 | task 198 | prompt eval time =      85.92 ms /    96 tokens (    0.89 ms per token,  1117.37 tokens per second)
0.16.217.392 I slot print_timing: id  3 | task 198 |        eval time =      60.26 ms /     2 tokens (   30.13 ms per token,    33.19 tokens per second)
0.16.217.394 I slot print_timing: id  3 | task 198 |       total time =     146.17 ms /    98 tokens
0.16.217.396 I slot print_timing: id  3 | task 198 |    graphs reused =          1
0.16.217.439 I slot      release: id  3 | task 198 | stop processing: n_tokens = 125, truncated = 0
0.16.227.671 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.235 (> 0.100 thold), f_keep = 0.192
0.16.236.324 I slot launch_slot_: id  3 | task 201 | processing task, is_child = 0
0.16.377.565 I slot print_timing: id  3 | task 201 | prompt eval time =      81.07 ms /    78 tokens (    1.04 ms per token,   962.11 tokens per second)
0.16.377.579 I slot print_timing: id  3 | task 201 |        eval time =      60.11 ms /     2 tokens (   30.05 ms per token,    33.27 tokens per second)
0.16.377.581 I slot print_timing: id  3 | task 201 |       total time =     141.18 ms /    80 tokens
0.16.377.583 I slot print_timing: id  3 | task 201 |    graphs reused =          1
0.16.377.623 I slot      release: id  3 | task 201 | stop processing: n_tokens = 103, truncated = 0
0.16.387.985 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.197 (> 0.100 thold), f_keep = 0.233
0.16.394.680 I slot launch_slot_: id  3 | task 204 | processing task, is_child = 0
0.16.541.435 I slot print_timing: id  3 | task 204 | prompt eval time =      86.47 ms /    98 tokens (    0.88 ms per token,  1133.34 tokens per second)
0.16.541.449 I slot print_timing: id  3 | task 204 |        eval time =      60.23 ms /     2 tokens (   30.11 ms per token,    33.21 tokens per second)
0.16.541.451 I slot print_timing: id  3 | task 204 |       total time =     146.69 ms /   100 tokens
0.16.541.453 I slot print_timing: id  3 | task 204 |    graphs reused =          1
0.16.541.498 I slot      release: id  3 | task 204 | stop processing: n_tokens = 123, truncated = 0
0.16.551.904 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.216 (> 0.100 thold), f_keep = 0.195
0.16.556.525 I slot launch_slot_: id  3 | task 207 | processing task, is_child = 0
0.16.695.523 I slot print_timing: id  3 | task 207 | prompt eval time =      78.80 ms /    83 tokens (    0.95 ms per token,  1053.31 tokens per second)
0.16.695.534 I slot print_timing: id  3 | task 207 |        eval time =      60.15 ms /     2 tokens (   30.07 ms per token,    33.25 tokens per second)
0.16.695.535 I slot print_timing: id  3 | task 207 |       total time =     138.95 ms /    85 tokens
0.16.695.538 I slot print_timing: id  3 | task 207 |    graphs reused =          1
0.16.695.579 I slot      release: id  3 | task 207 | stop processing: n_tokens = 112, truncated = 0
0.16.705.566 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.261 (> 0.100 thold), f_keep = 0.214
0.16.709.624 I slot launch_slot_: id  3 | task 210 | processing task, is_child = 0
0.16.849.547 I slot print_timing: id  3 | task 210 | prompt eval time =      79.75 ms /    68 tokens (    1.17 ms per token,   852.69 tokens per second)
0.16.849.561 I slot print_timing: id  3 | task 210 |        eval time =      60.12 ms /     2 tokens (   30.06 ms per token,    33.26 tokens per second)
0.16.849.562 I slot print_timing: id  3 | task 210 |       total time =     139.87 ms /    70 tokens
0.16.849.565 I slot print_timing: id  3 | task 210 |    graphs reused =          1
0.16.849.607 I slot      release: id  3 | task 210 | stop processing: n_tokens = 93, truncated = 0
