0.00.429.232 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.552.755 W srv  llama_server: -----------------
0.00.552.761 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.552.762 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.552.762 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.552.763 W srv  llama_server: -----------------
0.00.554.884 I srv    load_model: loading model 'Qwen/Qwen2.5-7B-Instruct-GGUF:fp16'
0.01.027.223 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.03.939.541 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.03.948.226 I srv  llama_server: model loaded
0.03.948.238 I srv  llama_server: listening on http://0.0.0.0:8090
0.05.591.548 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.38.495.221 I slot print_timing: id  3 | task 1541 |        eval time =    3001.76 ms /    52 tokens (   57.73 ms per token,    17.32 tokens per second)
1.38.495.223 I slot print_timing: id  3 | task 1541 |       total time =    3060.80 ms /    53 tokens
1.38.495.224 I slot print_timing: id  3 | task 1541 |    graphs reused =       1565
1.38.495.254 I slot      release: id  3 | task 1541 | stop processing: n_tokens = 91, truncated = 0
1.38.504.675 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.440
1.38.513.448 I slot launch_slot_: id  3 | task 1594 | processing task, is_child = 0
1.38.513.486 W slot   operator(): id  3 | task 1594 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.38.513.490 W slot   operator(): id  3 | task 1594 | n_past was set to 39
1.42.230.048 I slot print_timing: id  3 | task 1594 | prompt eval time =      59.15 ms /     1 tokens (   59.15 ms per token,    16.91 tokens per second)
1.42.230.063 I slot print_timing: id  3 | task 1594 |        eval time =    3657.39 ms /    63 tokens (   58.05 ms per token,    17.23 tokens per second)
1.42.230.065 I slot print_timing: id  3 | task 1594 |       total time =    3716.54 ms /    64 tokens
1.42.230.067 I slot print_timing: id  3 | task 1594 |    graphs reused =       1628
1.42.230.107 I slot      release: id  3 | task 1594 | stop processing: n_tokens = 102, truncated = 0
1.42.240.247 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.392
1.42.243.786 I slot launch_slot_: id  3 | task 1658 | processing task, is_child = 0
1.42.243.830 W slot   operator(): id  3 | task 1658 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.42.243.834 W slot   operator(): id  3 | task 1658 | n_past was set to 39
1.45.191.820 I slot print_timing: id  3 | task 1658 | prompt eval time =      58.77 ms /     1 tokens (   58.77 ms per token,    17.02 tokens per second)
1.45.191.834 I slot print_timing: id  3 | task 1658 |        eval time =    2889.20 ms /    50 tokens (   57.78 ms per token,    17.31 tokens per second)
1.45.191.835 I slot print_timing: id  3 | task 1658 |       total time =    2947.97 ms /    51 tokens
1.45.191.837 I slot print_timing: id  3 | task 1658 |    graphs reused =       1678
1.45.191.879 I slot      release: id  3 | task 1658 | stop processing: n_tokens = 89, truncated = 0
1.45.201.936 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.449
1.45.209.138 I slot launch_slot_: id  3 | task 1709 | processing task, is_child = 0
1.45.209.172 W slot   operator(): id  3 | task 1709 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.45.209.176 W slot   operator(): id  3 | task 1709 | n_past was set to 39
1.47.804.688 I slot print_timing: id  3 | task 1709 | prompt eval time =      59.14 ms /     1 tokens (   59.14 ms per token,    16.91 tokens per second)
1.47.804.702 I slot print_timing: id  3 | task 1709 |        eval time =    2536.36 ms /    44 tokens (   57.64 ms per token,    17.35 tokens per second)
1.47.804.704 I slot print_timing: id  3 | task 1709 |       total time =    2595.50 ms /    45 tokens
1.47.804.706 I slot print_timing: id  3 | task 1709 |    graphs reused =       1722
1.47.804.751 I slot      release: id  3 | task 1709 | stop processing: n_tokens = 83, truncated = 0
1.47.814.548 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.482
1.47.816.947 I slot launch_slot_: id  3 | task 1754 | processing task, is_child = 0
1.47.816.978 W slot   operator(): id  3 | task 1754 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.47.816.982 W slot   operator(): id  3 | task 1754 | n_past was set to 39
1.50.349.670 I slot print_timing: id  3 | task 1754 | prompt eval time =      59.12 ms /     1 tokens (   59.12 ms per token,    16.91 tokens per second)
1.50.349.684 I slot print_timing: id  3 | task 1754 |        eval time =    2473.55 ms /    43 tokens (   57.52 ms per token,    17.38 tokens per second)
1.50.349.686 I slot print_timing: id  3 | task 1754 |       total time =    2532.67 ms /    44 tokens
1.50.349.688 I slot print_timing: id  3 | task 1754 |    graphs reused =       1765
1.50.349.731 I slot      release: id  3 | task 1754 | stop processing: n_tokens = 82, truncated = 0
1.50.359.663 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.488
1.50.363.235 I slot launch_slot_: id  3 | task 1798 | processing task, is_child = 0
1.50.363.267 W slot   operator(): id  3 | task 1798 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.50.363.271 W slot   operator(): id  3 | task 1798 | n_past was set to 39
1.54.662.908 I slot print_timing: id  3 | task 1798 | prompt eval time =      59.15 ms /     1 tokens (   59.15 ms per token,    16.91 tokens per second)
1.54.662.921 I slot print_timing: id  3 | task 1798 |        eval time =    4240.47 ms /    73 tokens (   58.09 ms per token,    17.22 tokens per second)
1.54.662.923 I slot print_timing: id  3 | task 1798 |       total time =    4299.62 ms /    74 tokens
1.54.662.925 I slot print_timing: id  3 | task 1798 |    graphs reused =       1838
1.54.662.966 I slot      release: id  3 | task 1798 | stop processing: n_tokens = 112, truncated = 0
1.54.692.291 I srv    operator(): operator(): cleaning up before exit...
{
  "label": "orchestrator_llm_7b-fp16-llamacpp-thor",
  "model": "Qwen/Qwen2.5-7B-Instruct-GGUF",
  "precision": "GGUF fp16 (unquantized, to match the other 7B legs)",
  "timestamp": "2026-09-08T18:18:59.278802+02:00",
  "n_runs": 30,
  "n_warmup": 3,
  "warmup_reached_steady_state": true,
  "cold_start_ms": 6127.809662997606,
  "latency_ms": {
    "min": 2367.0527979993494,
    "p50": 3253.8657409895677,
    "p95": 4555.850215998362,
    "p99": 5077.108011988457,
    "max": 5077.108011988457,
    "n": 30
  },
  "rss_mb": {
    "before": 23.875,
    "peak": 23.875,
    "steady": 23.875
  },
  "system_ram_mb": {
    "peak": 67347.0,
    "steady": 67300.41237113402
  },
  "power_mw": {
    "vdd_gpu_soc_mw": null,
    "vdd_cpu_cv_mw": null,
    "vin_sys_5v0_mw": {
      "avg": 17819.663212435233,
      "min": 17413.0,
      "max": 17928.0,
      "n": 193
    }
  },
  "thermal_c": {
    "start": 63.468,
    "end": 65.25,
    "max": 65.25
  },
  "nvpmodel_mode": "120W",
  "jetson_clocks_locked": null,
  "l4t_version": "R38.4.0",
  "extra_metadata": {
    "model_config": "7b-fp16-llamacpp-thor",
    "backend": "llama-cpp",
    "platform": "thor",
    "prompt": "What do you see in front of you right now?",
    "max_tokens": 128,
    "target": "local",
    "rss_mb_caveat": "not meaningful - the model runs inside the server's own container, this process is just an HTTP client."
  }
}
