0.00.376.717 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.473.840 W srv  llama_server: -----------------
0.00.473.845 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.473.845 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.473.845 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.473.846 W srv  llama_server: -----------------
0.00.475.388 I srv    load_model: loading model 'Qwen/Qwen2.5-1.5B-Instruct-GGUF:fp16'
0.01.056.556 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.972.998 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.01.977.714 I srv  llama_server: model loaded
0.01.977.723 I srv  llama_server: listening on http://0.0.0.0:8090
0.03.518.128 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.29.614.866 I slot print_timing: id  3 | task 1408 |       total time =    1119.93 ms /    67 tokens
0.29.614.868 I slot print_timing: id  3 | task 1408 |    graphs reused =       1446
0.29.614.896 I slot      release: id  3 | task 1408 | stop processing: n_tokens = 105, truncated = 0
0.29.624.637 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.381
0.29.630.388 I slot launch_slot_: id  3 | task 1475 | processing task, is_child = 0
0.29.630.407 W slot   operator(): id  3 | task 1475 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.29.630.407 W slot   operator(): id  3 | task 1475 | n_past was set to 39
0.30.411.064 I slot print_timing: id  3 | task 1475 | prompt eval time =      17.37 ms /     1 tokens (   17.37 ms per token,    57.57 tokens per second)
0.30.411.072 I slot print_timing: id  3 | task 1475 |        eval time =     763.28 ms /    46 tokens (   16.59 ms per token,    60.27 tokens per second)
0.30.411.072 I slot print_timing: id  3 | task 1475 |       total time =     780.65 ms /    47 tokens
0.30.411.074 I slot print_timing: id  3 | task 1475 |    graphs reused =       1492
0.30.411.100 I slot      release: id  3 | task 1475 | stop processing: n_tokens = 85, truncated = 0
0.30.420.984 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.471
0.30.428.036 I slot launch_slot_: id  3 | task 1522 | processing task, is_child = 0
0.30.428.054 W slot   operator(): id  3 | task 1522 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.30.428.055 W slot   operator(): id  3 | task 1522 | n_past was set to 39
0.30.840.644 I slot print_timing: id  3 | task 1522 | prompt eval time =      16.74 ms /     1 tokens (   16.74 ms per token,    59.73 tokens per second)
0.30.840.728 I slot print_timing: id  3 | task 1522 |        eval time =     395.83 ms /    24 tokens (   16.49 ms per token,    60.63 tokens per second)
0.30.840.735 I slot print_timing: id  3 | task 1522 |       total time =     412.57 ms /    25 tokens
0.30.840.741 I slot print_timing: id  3 | task 1522 |    graphs reused =       1516
0.30.840.777 I slot      release: id  3 | task 1522 | stop processing: n_tokens = 63, truncated = 0
0.30.850.629 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.635
0.30.850.804 I slot launch_slot_: id  3 | task 1547 | processing task, is_child = 0
0.30.850.838 W slot   operator(): id  3 | task 1547 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.30.850.845 W slot   operator(): id  3 | task 1547 | n_past was set to 39
0.31.699.051 I slot print_timing: id  3 | task 1547 | prompt eval time =      16.88 ms /     1 tokens (   16.88 ms per token,    59.25 tokens per second)
0.31.699.149 I slot print_timing: id  3 | task 1547 |        eval time =     831.32 ms /    50 tokens (   16.63 ms per token,    60.15 tokens per second)
0.31.699.169 I slot print_timing: id  3 | task 1547 |       total time =     848.19 ms /    51 tokens
0.31.699.189 I slot print_timing: id  3 | task 1547 |    graphs reused =       1566
0.31.699.240 I slot      release: id  3 | task 1547 | stop processing: n_tokens = 89, truncated = 0
0.31.709.204 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.449
0.31.715.021 I slot launch_slot_: id  3 | task 1598 | processing task, is_child = 0
0.31.715.046 W slot   operator(): id  3 | task 1598 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.31.715.046 W slot   operator(): id  3 | task 1598 | n_past was set to 39
0.33.140.205 I slot print_timing: id  3 | task 1598 | prompt eval time =      17.43 ms /     1 tokens (   17.43 ms per token,    57.39 tokens per second)
0.33.140.218 I slot print_timing: id  3 | task 1598 |        eval time =    1407.71 ms /    83 tokens (   16.96 ms per token,    58.96 tokens per second)
0.33.140.219 I slot print_timing: id  3 | task 1598 |       total time =    1425.14 ms /    84 tokens
0.33.140.221 I slot print_timing: id  3 | task 1598 |    graphs reused =       1649
0.33.140.257 I slot      release: id  3 | task 1598 | stop processing: n_tokens = 122, truncated = 0
0.33.151.021 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.328
0.33.162.294 I slot launch_slot_: id  3 | task 1682 | processing task, is_child = 0
0.33.162.319 W slot   operator(): id  3 | task 1682 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.33.162.319 W slot   operator(): id  3 | task 1682 | n_past was set to 39
0.34.190.394 I slot print_timing: id  3 | task 1682 | prompt eval time =      17.36 ms /     1 tokens (   17.36 ms per token,    57.61 tokens per second)
0.34.190.408 I slot print_timing: id  3 | task 1682 |        eval time =    1010.70 ms /    60 tokens (   16.84 ms per token,    59.37 tokens per second)
0.34.190.409 I slot print_timing: id  3 | task 1682 |       total time =    1028.06 ms /    61 tokens
0.34.190.410 I slot print_timing: id  3 | task 1682 |    graphs reused =       1709
0.34.190.446 I slot      release: id  3 | task 1682 | stop processing: n_tokens = 99, truncated = 0
0.34.200.523 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.404
0.34.207.116 I slot launch_slot_: id  3 | task 1743 | processing task, is_child = 0
0.34.207.146 W slot   operator(): id  3 | task 1743 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.34.207.147 W slot   operator(): id  3 | task 1743 | n_past was set to 39
0.35.162.903 I slot print_timing: id  3 | task 1743 | prompt eval time =      17.64 ms /     1 tokens (   17.64 ms per token,    56.69 tokens per second)
0.35.162.911 I slot print_timing: id  3 | task 1743 |        eval time =     938.11 ms /    56 tokens (   16.75 ms per token,    59.69 tokens per second)
0.35.162.911 I slot print_timing: id  3 | task 1743 |       total time =     955.75 ms /    57 tokens
0.35.162.913 I slot print_timing: id  3 | task 1743 |    graphs reused =       1765
0.35.162.941 I slot      release: id  3 | task 1743 | stop processing: n_tokens = 95, truncated = 0
0.35.172.752 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.421
0.35.183.591 I slot launch_slot_: id  3 | task 1800 | processing task, is_child = 0
0.35.183.614 W slot   operator(): id  3 | task 1800 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.35.183.615 W slot   operator(): id  3 | task 1800 | n_past was set to 39
0.36.357.936 I slot print_timing: id  3 | task 1800 | prompt eval time =      17.27 ms /     1 tokens (   17.27 ms per token,    57.89 tokens per second)
0.36.357.943 I slot print_timing: id  3 | task 1800 |        eval time =    1157.04 ms /    70 tokens (   16.53 ms per token,    60.50 tokens per second)
0.36.357.944 I slot print_timing: id  3 | task 1800 |       total time =    1174.31 ms /    71 tokens
0.36.357.946 I slot print_timing: id  3 | task 1800 |    graphs reused =       1835
0.36.357.973 I slot      release: id  3 | task 1800 | stop processing: n_tokens = 109, truncated = 0
0.36.368.281 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.367
0.36.370.200 I slot launch_slot_: id  3 | task 1871 | processing task, is_child = 0
0.36.370.234 W slot   operator(): id  3 | task 1871 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.36.370.261 W slot   operator(): id  3 | task 1871 | n_past was set to 39
0.37.420.249 I slot print_timing: id  3 | task 1871 | prompt eval time =      16.67 ms /     1 tokens (   16.67 ms per token,    59.99 tokens per second)
0.37.420.340 I slot print_timing: id  3 | task 1871 |        eval time =    1033.34 ms /    62 tokens (   16.67 ms per token,    60.00 tokens per second)
0.37.420.359 I slot print_timing: id  3 | task 1871 |       total time =    1050.01 ms /    63 tokens
0.37.420.379 I slot print_timing: id  3 | task 1871 |    graphs reused =       1897
0.37.420.422 I slot      release: id  3 | task 1871 | stop processing: n_tokens = 101, truncated = 0
0.37.430.555 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.396
0.37.441.624 I slot launch_slot_: id  3 | task 1934 | processing task, is_child = 0
0.37.441.692 W slot   operator(): id  3 | task 1934 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.37.441.713 W slot   operator(): id  3 | task 1934 | n_past was set to 39
0.38.158.141 I slot print_timing: id  3 | task 1934 | prompt eval time =      17.18 ms /     1 tokens (   17.18 ms per token,    58.19 tokens per second)
0.38.158.226 I slot print_timing: id  3 | task 1934 |        eval time =     699.25 ms /    42 tokens (   16.65 ms per token,    60.06 tokens per second)
0.38.158.234 I slot print_timing: id  3 | task 1934 |       total time =     716.44 ms /    43 tokens
0.38.158.241 I slot print_timing: id  3 | task 1934 |    graphs reused =       1939
0.38.158.276 I slot      release: id  3 | task 1934 | stop processing: n_tokens = 81, truncated = 0
0.38.167.725 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.494
0.38.169.747 I slot launch_slot_: id  3 | task 1977 | processing task, is_child = 0
0.38.169.782 W slot   operator(): id  3 | task 1977 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.38.169.814 W slot   operator(): id  3 | task 1977 | n_past was set to 39
0.38.921.680 I slot print_timing: id  3 | task 1977 | prompt eval time =      16.74 ms /     1 tokens (   16.74 ms per token,    59.74 tokens per second)
0.38.921.773 I slot print_timing: id  3 | task 1977 |        eval time =     735.15 ms /    45 tokens (   16.34 ms per token,    61.21 tokens per second)
0.38.921.793 I slot print_timing: id  3 | task 1977 |       total time =     751.89 ms /    46 tokens
0.38.921.813 I slot print_timing: id  3 | task 1977 |    graphs reused =       1984
0.38.921.858 I slot      release: id  3 | task 1977 | stop processing: n_tokens = 84, truncated = 0
0.38.931.835 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.476
0.38.941.546 I slot launch_slot_: id  3 | task 2023 | processing task, is_child = 0
0.38.941.617 W slot   operator(): id  3 | task 2023 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.38.941.630 W slot   operator(): id  3 | task 2023 | n_past was set to 39
0.39.968.752 I slot print_timing: id  3 | task 2023 | prompt eval time =      17.07 ms /     1 tokens (   17.07 ms per token,    58.60 tokens per second)
0.39.968.852 I slot print_timing: id  3 | task 2023 |        eval time =    1010.05 ms /    61 tokens (   16.56 ms per token,    60.39 tokens per second)
0.39.968.871 I slot print_timing: id  3 | task 2023 |       total time =    1027.12 ms /    62 tokens
0.39.968.890 I slot print_timing: id  3 | task 2023 |    graphs reused =       2045
0.39.968.940 I slot      release: id  3 | task 2023 | stop processing: n_tokens = 100, truncated = 0
0.39.979.008 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.400
0.39.985.493 I slot launch_slot_: id  3 | task 2085 | processing task, is_child = 0
0.39.985.593 W slot   operator(): id  3 | task 2085 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.39.985.601 W slot   operator(): id  3 | task 2085 | n_past was set to 39
0.40.833.449 I slot print_timing: id  3 | task 2085 | prompt eval time =      17.92 ms /     1 tokens (   17.92 ms per token,    55.80 tokens per second)
0.40.833.541 I slot print_timing: id  3 | task 2085 |        eval time =     829.91 ms /    50 tokens (   16.60 ms per token,    60.25 tokens per second)
0.40.833.549 I slot print_timing: id  3 | task 2085 |       total time =     847.83 ms /    51 tokens
0.40.833.555 I slot print_timing: id  3 | task 2085 |    graphs reused =       2095
0.40.833.594 I slot      release: id  3 | task 2085 | stop processing: n_tokens = 89, truncated = 0
0.40.845.538 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.449
0.40.852.759 I slot launch_slot_: id  3 | task 2136 | processing task, is_child = 0
0.40.852.783 W slot   operator(): id  3 | task 2136 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.40.852.784 W slot   operator(): id  3 | task 2136 | n_past was set to 39
0.41.817.485 I slot print_timing: id  3 | task 2136 | prompt eval time =      17.02 ms /     1 tokens (   17.02 ms per token,    58.77 tokens per second)
0.41.817.585 I slot print_timing: id  3 | task 2136 |        eval time =     947.67 ms /    57 tokens (   16.63 ms per token,    60.15 tokens per second)
0.41.817.604 I slot print_timing: id  3 | task 2136 |       total time =     964.68 ms /    58 tokens
0.41.817.624 I slot print_timing: id  3 | task 2136 |    graphs reused =       2152
0.41.817.674 I slot      release: id  3 | task 2136 | stop processing: n_tokens = 96, truncated = 0
0.41.827.539 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.417
0.41.833.868 I slot launch_slot_: id  3 | task 2194 | processing task, is_child = 0
0.41.833.951 W slot   operator(): id  3 | task 2194 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.41.833.976 W slot   operator(): id  3 | task 2194 | n_past was set to 39
0.42.496.535 I slot print_timing: id  3 | task 2194 | prompt eval time =      17.53 ms /     1 tokens (   17.53 ms per token,    57.04 tokens per second)
0.42.496.629 I slot print_timing: id  3 | task 2194 |        eval time =     645.04 ms /    39 tokens (   16.54 ms per token,    60.46 tokens per second)
0.42.496.649 I slot print_timing: id  3 | task 2194 |       total time =     662.57 ms /    40 tokens
0.42.496.668 I slot print_timing: id  3 | task 2194 |    graphs reused =       2191
0.42.496.716 I slot      release: id  3 | task 2194 | stop processing: n_tokens = 78, truncated = 0
0.42.506.472 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.513
0.42.506.584 I slot launch_slot_: id  3 | task 2234 | processing task, is_child = 0
0.42.506.627 W slot   operator(): id  3 | task 2234 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.42.506.651 W slot   operator(): id  3 | task 2234 | n_past was set to 39
0.43.474.209 I slot print_timing: id  3 | task 2234 | prompt eval time =      17.03 ms /     1 tokens (   17.03 ms per token,    58.71 tokens per second)
0.43.474.292 I slot print_timing: id  3 | task 2234 |        eval time =     950.54 ms /    57 tokens (   16.68 ms per token,    59.97 tokens per second)
0.43.474.293 I slot print_timing: id  3 | task 2234 |       total time =     967.57 ms /    58 tokens
0.43.474.294 I slot print_timing: id  3 | task 2234 |    graphs reused =       2248
0.43.474.325 I slot      release: id  3 | task 2234 | stop processing: n_tokens = 96, truncated = 0
0.43.483.919 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.417
0.43.485.683 I slot launch_slot_: id  3 | task 2292 | processing task, is_child = 0
0.43.485.733 W slot   operator(): id  3 | task 2292 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.43.485.756 W slot   operator(): id  3 | task 2292 | n_past was set to 39
0.44.975.858 I slot print_timing: id  3 | task 2292 | prompt eval time =      16.77 ms /     1 tokens (   16.77 ms per token,    59.65 tokens per second)
0.44.975.960 I slot print_timing: id  3 | task 2292 |        eval time =    1473.34 ms /    87 tokens (   16.93 ms per token,    59.05 tokens per second)
0.44.975.980 I slot print_timing: id  3 | task 2292 |       total time =    1490.10 ms /    88 tokens
0.44.975.999 I slot print_timing: id  3 | task 2292 |    graphs reused =       2335
0.44.976.050 I slot      release: id  3 | task 2292 | stop processing: n_tokens = 126, truncated = 0
0.45.006.100 I srv    operator(): operator(): cleaning up before exit...
{
  "label": "orchestrator_llm_1.5b-fp16-llamacpp-thor",
  "model": "Qwen/Qwen2.5-1.5B-Instruct-GGUF",
  "precision": "GGUF fp16 (NOT a k-quant - deliberately unquantized to match the other two Thor legs)",
  "timestamp": "2026-09-08T17:28:57.559195+02:00",
  "n_runs": 30,
  "n_warmup": 14,
  "warmup_reached_steady_state": true,
  "cold_start_ms": 4040.4047979973257,
  "latency_ms": {
    "min": 429.51449200336356,
    "p50": 972.1092490071896,
    "p95": 1501.944423012901,
    "p99": 1627.9027779964963,
    "max": 1627.9027779964963,
    "n": 30
  },
  "rss_mb": {
    "before": 23.875,
    "peak": 23.875,
    "steady": 23.875
  },
  "system_ram_mb": {
    "peak": 73328.0,
    "steady": 73308.0
  },
  "power_mw": {
    "vdd_gpu_soc_mw": null,
    "vdd_cpu_cv_mw": null,
    "vin_sys_5v0_mw": {
      "avg": 15080.379310344828,
      "min": 14711.0,
      "max": 15432.0,
      "n": 58
    }
  },
  "thermal_c": {
    "start": 51.812,
    "end": 53.937,
    "max": 54.0
  },
  "nvpmodel_mode": "120W",
  "jetson_clocks_locked": null,
  "l4t_version": "R38.4.0",
  "extra_metadata": {
    "model_config": "1.5b-fp16-llamacpp-thor",
    "backend": "llama-cpp",
    "platform": "thor",
    "prompt": "What do you see in front of you right now?",
    "max_tokens": 128,
    "target": "local",
    "rss_mb_caveat": "not meaningful - the model runs inside the server's own container, this process is just an HTTP client."
  }
}
